"Asset ID","Type","Name","Path","Created At","URL","Format","Size"
"6a4e92435c7cd75eb83202e0","File","sastreria-evelyn-fernandez.png","/all-images/sastreria-evelyn-fernandez.png","2026-07-08T18:11:23.407Z","https://ik.imagekit.io/hvzm7siir/all-images/sastreria-evelyn-fernandez.png?updatedAt=1783534284215","png","4947092"
"6a4e92505c7cd75eb832e2c8","File","IMG_7067.JPG","/all-images/IMG_7067.JPG","2026-07-08T18:11:18.492Z","https://ik.imagekit.io/hvzm7siir/all-images/IMG_7067.JPG?updatedAt=1783534279233","jpg","7226253"
"6a4e92465c7cd75eb832377f","File","IMG_7511.JPG","/all-images/IMG_7511.JPG","2026-07-08T18:11:04.292Z","https://ik.imagekit.io/hvzm7siir/all-images/IMG_7511.JPG?updatedAt=1783534264962","jpg","4932253"
"6a4e924b5c7cd75eb8328e08","File","tweed-buttons.jpg","/all-images/tweed-buttons.jpg","2026-07-08T18:11:03.994Z","https://ik.imagekit.io/hvzm7siir/all-images/tweed-buttons.jpg?updatedAt=1783534264850","jpg","5388139"
"6a4e92495c7cd75eb83275ae","File","fabric-consultation.jpg","/all-images/fabric-consultation.jpg","2026-07-08T18:11:03.371Z","https://ik.imagekit.io/hvzm7siir/all-images/fabric-consultation.jpg?updatedAt=1783534264033","jpg","5203996"
"6a4e92465c7cd75eb8323797","File","sastreria-space-02.png","/all-images/sastreria-space-02.png","2026-07-08T18:11:02.907Z","https://ik.imagekit.io/hvzm7siir/all-images/sastreria-space-02.png?updatedAt=1783534263586","png","5145219"
"6a4e924a5c7cd75eb832850f","File","sleeve-buttons.jpg","/all-images/sleeve-buttons.jpg","2026-07-08T18:10:26.346Z","https://ik.imagekit.io/hvzm7siir/all-images/sleeve-buttons.jpg?updatedAt=1783534227034","jpg","5388139"
"6a4e92475c7cd75eb8325011","File","IMG_7409.JPG","/all-images/IMG_7409.JPG","2026-07-08T18:10:00.557Z","https://ik.imagekit.io/hvzm7siir/all-images/IMG_7409.JPG?updatedAt=1783534201243","jpg","5206063"
"6a4e92705c7cd75eb834fb6f","File","IMG_7034.JPG","/all-images/IMG_7034.JPG","2026-07-08T18:09:52.136Z","https://ik.imagekit.io/hvzm7siir/all-images/IMG_7034.JPG?updatedAt=1783534192632","jpg","9647534"
"6a4e92505c7cd75eb832dfd5","File","tailor-workshop.jpg","/all-images/tailor-workshop.jpg","2026-07-08T18:09:20.010Z","https://ik.imagekit.io/hvzm7siir/all-images/tailor-workshop.jpg?updatedAt=1783534160665","png","7416323"
"6a4e92405c7cd75eb831d542","File","purple-lining-interior.jpg","/all-images/purple-lining-interior.jpg","2026-07-08T18:09:04.372Z","https://ik.imagekit.io/hvzm7siir/all-images/purple-lining-interior.jpg?updatedAt=1783534144845","jpg","4823629"
"6a4e923f5c7cd75eb831c015","File","IMG_7784.JPG","/all-images/IMG_7784.JPG","2026-07-08T18:09:03.226Z","https://ik.imagekit.io/hvzm7siir/all-images/IMG_7784.JPG?updatedAt=1783534143727","jpg","4878941"
"6a4e923d5c7cd75eb8319cc2","File","velvet-lining.jpg","/all-images/velvet-lining.jpg","2026-07-08T18:09:01.125Z","https://ik.imagekit.io/hvzm7siir/all-images/velvet-lining.jpg?updatedAt=1783534141592","jpg","4823629"
"6a4e923c5c7cd75eb8318d9e","File","sastreria-cut-by-hand.png","/all-images/sastreria-cut-by-hand.png","2026-07-08T18:09:00.195Z","https://ik.imagekit.io/hvzm7siir/all-images/sastreria-cut-by-hand.png?updatedAt=1783534140688","png","4329555"
"6a4e92365c7cd75eb831370e","File","home-visual.png","/all-images/home-visual.png","2026-07-08T18:08:54.616Z","https://ik.imagekit.io/hvzm7siir/all-images/home-visual.png?updatedAt=1783534135302","png","4257922"
"6a4e92365c7cd75eb83134f7","File","atelier-workshop.jpg","/all-images/atelier-workshop.jpg","2026-07-08T18:08:54.499Z","https://ik.imagekit.io/hvzm7siir/all-images/atelier-workshop.jpg?updatedAt=1783534135016","jpg","4264178"
"6a4e92365c7cd75eb8312a98","File","bodas-suit.png","/all-images/bodas-suit.png","2026-07-08T18:08:53.935Z","https://ik.imagekit.io/hvzm7siir/all-images/bodas-suit.png?updatedAt=1783534134443","png","4255364"
"6a4e92305c7cd75eb830d25b","File","chalk-cutting.jpg","/all-images/chalk-cutting.jpg","2026-07-08T18:08:48.326Z","https://ik.imagekit.io/hvzm7siir/all-images/chalk-cutting.jpg?updatedAt=1783534128803","jpg","4201338"
"6a4e922f5c7cd75eb830c7e2","File","gray-check-mannequin.jpg","/all-images/gray-check-mannequin.jpg","2026-07-08T18:08:47.654Z","https://ik.imagekit.io/hvzm7siir/all-images/gray-check-mannequin.jpg?updatedAt=1783534128106","jpg","3984431"
"6a4e922e5c7cd75eb830b8e6","File","producto-shirts.png","/all-images/producto-shirts.png","2026-07-08T18:08:46.774Z","https://ik.imagekit.io/hvzm7siir/all-images/producto-shirts.png?updatedAt=1783534127285","png","3989871"
"6a4e922e5c7cd75eb830b370","File","sastreria-next-step.png","/all-images/sastreria-next-step.png","2026-07-08T18:08:46.401Z","https://ik.imagekit.io/hvzm7siir/all-images/sastreria-next-step.png?updatedAt=1783534126892","png","3978373"
"6a4e92205c7cd75eb82fc841","File","measuring-tape.jpg","/all-images/measuring-tape.jpg","2026-07-08T18:08:31.951Z","https://ik.imagekit.io/hvzm7siir/all-images/measuring-tape.jpg?updatedAt=1783534112425","jpg","3540311"
"6a4e921f5c7cd75eb82fc074","File","cutting-table.jpg","/all-images/cutting-table.jpg","2026-07-08T18:08:31.284Z","https://ik.imagekit.io/hvzm7siir/all-images/cutting-table.jpg?updatedAt=1783534112040","jpg","3540311"
